Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Ticker_ADANIENT.NS,Ticker_ADANIPORTS.NS,Ticker_APOLLOHOSP.NS,Ticker_ASIANPAINT.NS,Ticker_AXISBANK.NS,Ticker_BAJAJ-AUTO.NS,Ticker_BAJAJFINSV.NS,Ticker_BAJFINANCE.NS,Ticker_BEL.NS,Ticker_BHARTIARTL.NS,Ticker_BPCL.NS,Ticker_CIPLA.NS,Ticker_COALINDIA.NS,Ticker_DRREDDY.NS,Ticker_EICHERMOT.NS,Ticker_GRASIM.NS,Ticker_HCLTECH.NS,Ticker_HDFCBANK.NS,Ticker_HDFCLIFE.NS,Ticker_HEROMOTOCO.NS,Ticker_HINDALCO.NS,Ticker_HINDUNILVR.NS,Ticker_ICICIBANK.NS,Ticker_INDUSINDBK.NS,Ticker_INFY.NS,Ticker_ITC.NS,Ticker_JIOFIN.NS,Ticker_JSWSTEEL.NS,Ticker_KOTAKBANK.NS,Ticker_LT.NS,Ticker_M&M.NS,Ticker_MARUTI.NS,Ticker_NESTLEIND.NS,Ticker_NTPC.NS,Ticker_ONGC.NS,Ticker_POWERGRID.NS,Ticker_RELIANCE.NS,Ticker_SBIN.NS,Ticker_SHRIRAMFIN.NS,Ticker_SUNPHARMA.NS,Ticker_TATACONSUM.NS,Ticker_TATASTEEL.NS,Ticker_TCS.NS,Ticker_TECHM.NS,Ticker_TITAN.NS,Ticker_TRENT.NS,Ticker_ULTRACEMCO.NS,Ticker_WIPRO.NS
29-12-2025,2288.899902,2298.699951,2280,2293.300049,2270.208496,1086695,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-2025,2293.300049,2298,2283,2290.199951,2267.139648,1556717,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-12-2025,2290,2325.5,2286.800049,2315.899902,2292.580811,1324220,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-01-2026,2322,2326,2300,2323,2299.609375,758866,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-01-2026,2326,2357.699951,2322,2348,2324.357666,973413,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2026,2341.5,2394,2336.399902,2384.100098,2360.094238,1344113,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2026,2398.800049,2428.100098,2367.800049,2424.699951,2400.2854,1584720,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2026,2416,2421.899902,2382,2399.399902,2375.23999,892690,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2026,2389,2418.100098,2368.100098,2386.699951,2362.667969,1163828,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-2026,2382,2386,2361,2372.600098,2348.709961,1189464,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-2026,2362,2413.899902,2361,2406.199951,2381.97168,1057665,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-2026,2415.100098,2422.199951,2365,2389.5,2365.439697,1519683,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-2026,2398.899902,2398.899902,2341,2353.5,2329.802246,1027639,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-2026,2370,2372.899902,2348.899902,2360.399902,2336.632813,1367606,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-2026,2353,2425.399902,2353,2413.899902,2389.593994,1505238,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-01-2026,2423,2439,2368.5,2379.100098,2355.144531,1460806,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-01-2026,2379.100098,2400.5,2360,2368,2344.15625,1020245,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-2026,2368.899902,2402,2365.699951,2390.600098,2366.528809,1745964,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-2026,2400,2434.300049,2376.800049,2409.5,2385.238525,1378097,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-2026,2412,2421.600098,2380.5,2400.899902,2376.724854,2060117,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2026,2403.100098,2420.199951,2340.600098,2378.399902,2354.451416,1797593,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-01-2026,2370.5,2374.699951,2312,2352.600098,2328.911377,1478536,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-01-2026,2341,2385,2340,2373,2349.105957,2090462,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2026,2356.100098,2360,2303,2357.300049,2333.563965,1375089,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2026,2390,2399.899902,2343.300049,2368.600098,2344.750244,1553270,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2026,2360.600098,2393.5,2356.800049,2371,2347.125977,1232755,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-02-2026,2362.5,2423,2351.600098,2354.399902,2330.693115,1962066,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2026,2354.399902,2429,2337.5,2424.199951,2399.790283,1421995,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2026,2425,2439,2402,2435,2410.481689,958484,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2026,2435,2458.100098,2430.100098,2453.600098,2428.894531,792532,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-2026,2460,2470.600098,2447,2462.899902,2438.100586,1137856,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-2026,2475,2479.600098,2350.100098,2409.699951,2385.436279,4656164,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2026,2400,2400,2300.300049,2305.199951,2281.988525,2791519,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-2026,2308.100098,2327,2288.100098,2319,2295.649658,2036833,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-02-2026,2309.300049,2326,2303.399902,2312.300049,2289.01709,1233244,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-02-2026,2312.600098,2328.899902,2306,2323.5,2300.104492,830787,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-2026,2336,2337.399902,2275.600098,2279.300049,2256.349365,940180,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-2026,2285,2331.199951,2278.300049,2314.5,2291.195068,1716316,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-2026,2325,2350,2320.800049,2345.399902,2321.783691,1300035,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-02-2026,2331.100098,2372,2330.300049,2358.600098,2334.851074,1544803,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-02-2026,2368.899902,2380,2349,2374.899902,2350.986816,1158620,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-2026,2378,2387.300049,2355.199951,2383.300049,2359.302246,1470677,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-02-2026,2369.300049,2378.899902,2330.600098,2338.100098,2314.557373,3053227,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-2026,2303,2354,2290.199951,2320.600098,2297.233643,2273224,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-03-2026,2292.899902,2311.600098,2252.100098,2261.300049,2238.530762,2648737,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-2026,2275.5,2277.800049,2228.399902,2255,2232.294189,1751288,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-2026,2245.100098,2250,2219.5,2225.699951,2203.289063,1674258,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-03-2026,2199,2200,2170.399902,2194.600098,2172.502441,1512817,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-03-2026,2224,2224,2175,2190.199951,2168.146484,1084986,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-03-2026,2190.199951,2195,2156,2161.399902,2139.636475,1313256,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-2026,2165.100098,2165.100098,2109.300049,2136.899902,2115.383057,1791973,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-2026,2136,2191.899902,2120.300049,2160,2138.250732,2298875,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-2026,2169.600098,2186.699951,2154,2175.699951,2153.79248,1981511,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-03-2026,2172.800049,2184.800049,2145.5,2158.199951,2136.46875,1705956,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-03-2026,2165,2175,2129.699951,2135.300049,2113.799316,2441148,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-03-2026,2112,2133.600098,2070.100098,2077.300049,2056.383545,2098905,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-2026,2099.699951,2099.800049,2069,2082.699951,2061.729004,2429744,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-03-2026,2062.300049,2097,2033.300049,2052.199951,2031.536133,2599535,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-03-2026,2070,2115,2066,2085,2064.005859,1702418,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-03-2026,2098,2154.699951,2086,2134.800049,2113.304443,2069217,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-2026,2123.300049,2127,2069.5,2074.399902,2053.512451,2789151,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-03-2026,2064,2082.399902,2046.199951,2055.199951,2034.505859,2482193,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-2026,2119.899902,2119.899902,2052,2064.699951,2043.910156,2028470,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-04-2026,2055,2069.899902,2022.5,2065.300049,2044.504272,1431905,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-04-2026,2065.300049,2092.800049,2041.900024,2084.800049,2063.807861,1661298,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-04-2026,2064.699951,2119.5,2050.800049,2110.600098,2089.348145,2709707,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-04-2026,2130,2192.800049,2130,2145.600098,2123.99585,3794437,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-04-2026,2145.5,2162.899902,2115,2133.199951,2111.720459,2506245,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-2026,2133.199951,2170,2121.399902,2155.300049,2133.598145,2144484,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-04-2026,2131,2140.699951,2113.5,2127.199951,2105.781006,1994541,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-04-2026,2140.899902,2168,2140.899902,2157.600098,2135.875,1552971,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-04-2026,2158,2163.699951,2129.100098,2139.100098,2117.561279,1845734,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-2026,2142,2245,2133,2240.800049,2218.237061,4882697,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2026,2240.800049,2253.399902,2223.199951,2231.5,2209.030762,1460822,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-2026,2238.699951,2335.699951,2227.199951,2310.699951,2287.433105,3217281,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-04-2026,2310.399902,2408,2310.399902,2368.800049,2344.948242,5558325,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-04-2026,2336,2400,2336,2366.399902,2342.572266,2063531,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2026,2388.600098,2388.600098,2299,2327.300049,2303.866211,1676706,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-2026,2334.899902,2362.800049,2325,2328.300049,2304.856201,1099681,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-04-2026,2321,2334.399902,2281.100098,2289.5,2266.446777,1629120,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-04-2026,2305,2349.699951,2291,2314.399902,2291.095947,1778765,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-04-2026,2312,2368.800049,2211.600098,2250.899902,2228.235352,4434979,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2026,2268.800049,2365.800049,2268.800049,2309.300049,2286.047363,2554255,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-05-2026,2301.5,2335.399902,2288.100098,2327.399902,2303.965088,1741424,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-05-2026,2330,2339.399902,2288.300049,2317.100098,2293.768799,1196175,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-05-2026,2310,2327.899902,2268.100098,2272.199951,2249.320801,1859012,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-2026,2272.199951,2297.300049,2256,2287.699951,2264.664795,1104526,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-05-2026,2277.100098,2317.100098,2259.199951,2307.199951,2283.968506,1903862,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-05-2026,2285.300049,2307,2256,2262,2239.223633,983506,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-05-2026,2265,2295.800049,2250,2267.300049,2244.470215,1308559,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-05-2026,2268,2285.899902,2245,2248.699951,2226.057373,1380764,HINDUNILVR.NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
